IMU,5659212911,9.625000,6.375000,-4.187500,0.127930,-0.858398,0.327393
IMU,5659216908,7.937500,8.875000,-3.562500,0.127197,-0.857910,0.319092
IMU,5659221910,7.937500,10.000000,-3.875000,0.125732,-0.858643,0.311768
IMU,5659226909,9.312500,8.125000,-4.625000,0.125244,-0.862549,0.307861
IMU,5659230910,12.625000,4.062500,-5.750000,0.130127,-0.860840,0.310303
IMU,5659235908,13.750000,1.375000,-6.062500,0.142334,-0.860596,0.316162
IMU,5659239911,14.187500,0.062500,-5.375000,0.152344,-0.859619,0.323486
IMU,5659244908,14.187500,1.062500,-3.125000,0.157959,-0.859375,0.329102
IMU,5659248910,13.437500,2.687500,-3.125000,0.169189,-0.862305,0.334961
IMU,5659253909,14.937500,4.187500,-3.437500,0.184570,-0.866455,0.343750
IMU,5659257910,16.312500,4.812500,-1.625000,0.197510,-0.869873,0.353760
IMU,5659262908,15.500000,2.375000,1.875000,0.201904,-0.865967,0.365723
IMU,5659267911,12.937500,-1.062500,5.687500,0.197510,-0.864014,0.373535
IMU,5659271908,9.500000,-2.062500,9.750000,0.182861,-0.867920,0.370605
IMU,5659276910,7.500000,-0.250000,11.562500,0.164307,-0.870361,0.363281
IMU,5659280909,6.375000,3.500000,12.125000,0.144531,-0.868896,0.356201
IMU,5659285910,6.625000,7.375000,11.000000,0.128418,-0.867676,0.351807
IMU,5659289908,7.500000,9.062500,10.250000,0.116699,-0.868896,0.348389
IMU,5659294911,7.937500,9.937500,7.875000,0.108154,-0.867188,0.345215
IMU,5659299908,9.312500,10.125000,6.687500,0.101074,-0.867920,0.343994
IMU,5659303910,10.562500,9.750000,6.500000,0.094727,-0.868164,0.344727
IMU,5659308909,11.187500,7.750000,4.312500,0.093018,-0.862305,0.348877
IMU,5659312910,11.250000,8.500000,3.312500,0.095459,-0.863525,0.352295
IMU,5659317908,10.625000,9.250000,4.250000,0.093750,-0.867920,0.354492
IMU,5659321911,10.250000,9.750000,2.812500,0.085693,-0.862793,0.352783
IMU,5659326908,8.250000,8.375000,1.812500,0.080566,-0.860107,0.349365
IMU,5659330910,8.437500,7.437500,0.625000,0.078857,-0.863525,0.342285
IMU,5659335909,8.750000,6.062500,-0.687500,0.077393,-0.867676,0.336182
IMU,5659340910,9.687500,3.000000,-3.750000,0.076904,-0.866455,0.330811
IMU,5659344908,10.812500,-0.375000,-5.000000,0.083496,-0.862793,0.328125
IMU,5659349911,13.062500,-1.875000,-6.937500,0.093018,-0.862061,0.330811
IMU,5659353908,14.250000,-0.625000,-7.312500,0.100830,-0.858887,0.338867
IMU,5659358910,14.125000,-0.250000,-8.062500,0.113281,-0.859619,0.347900
IMU,5659362909,12.812500,1.062500,-8.000000,0.130859,-0.859131,0.354736
IMU,5659367910,11.062500,3.250000,-6.562500,0.149170,-0.857422,0.360352
IMU,5659372908,9.312500,4.187500,-4.187500,0.162109,-0.857910,0.365723
IMU,5659376911,7.500000,4.375000,-1.875000,0.168457,-0.857666,0.369385
IMU,5659381908,6.437500,4.250000,1.000000,0.169922,-0.856445,0.368896
IMU,5659385910,2.750000,5.812500,2.937500,0.166260,-0.854004,0.360840
IMU,5659390909,-0.187500,8.312500,5.000000,0.159912,-0.855225,0.345703
IMU,5659394910,-0.562500,11.562500,7.000000,0.149902,-0.856689,0.331299
IMU,5659399908,1.687500,10.312500,7.125000,0.136475,-0.855957,0.323242
IMU,5659403911,4.000000,6.000000,6.437500,0.125488,-0.855225,0.317871
IMU,5659408908,6.187500,3.312500,4.500000,0.117676,-0.855225,0.315430
IMU,5659413910,8.250000,3.812500,3.562500,0.113037,-0.855713,0.316406
IMU,5659417909,9.187500,6.687500,2.062500,0.111816,-0.859619,0.318604
IMU,5659422910,7.562500,9.312500,0.500000,0.115723,-0.863525,0.321533
IMU,5659426908,7.125000,9.125000,-0.625000,0.119385,-0.862305,0.322266
IMU,5659431911,7.625000,6.062500,0.125000,0.122070,-0.864014,0.319580
IMU,5659435908,9.062500,3.687500,-0.375000,0.125244,-0.863281,0.318359
IMU,5659440910,10.000000,4.437500,-0.062500,0.131592,-0.866211,0.319092
IMU,5659445909,10.375000,7.625000,0.187500,0.136230,-0.868164,0.322021
IMU,5659449910,9.625000,8.687500,0.687500,0.135742,-0.866699,0.325195
