# STEP 1 FLIP_AND_CENTER START host=1788100187.554 t_us=-
IMU,1162398816,7.125000,4.125000,0.062500,0.066895,0.060791,-1.016357
IMU,1162402818,6.937500,3.937500,0.750000,0.068115,0.061035,-1.017822
IMU,1162407818,7.562500,3.562500,1.125000,0.069092,0.059326,-1.019287
IMU,1162412817,8.375000,3.687500,0.937500,0.068848,0.059326,-1.019531
IMU,1162416849,7.375000,3.375000,-0.250000,0.068848,0.059814,-1.019775
IMU,1162421845,7.000000,3.500000,-0.625000,0.068604,0.061523,-1.018799
IMU,1162425848,6.187500,3.687500,0.812500,0.068115,0.061279,-1.017822
IMU,1162430818,6.437500,3.500000,0.500000,0.067383,0.060791,-1.017334
IMU,1162434816,7.312500,3.625000,0.562500,0.067139,0.060547,-1.017822
IMU,1162439818,8.062500,3.687500,0.187500,0.065674,0.061035,-1.019775
IMU,1162444817,7.125000,3.875000,-0.250000,0.064941,0.061035,-1.021240
IMU,1162448817,7.187500,3.125000,-0.187500,0.065430,0.061279,-1.020264
IMU,1162453820,7.937500,4.000000,0.375000,0.064941,0.059814,-1.018555
IMU,1162457816,7.687500,4.875000,0.500000,0.062988,0.060791,-1.017822
IMU,1162462821,7.750000,4.500000,1.562500,0.063477,0.060547,-1.017090
IMU,1162466817,7.812500,3.875000,1.000000,0.065186,0.059570,-1.017822
IMU,1162471816,7.937500,3.750000,0.375000,0.065186,0.059082,-1.019287
IMU,1162475819,7.937500,3.625000,-0.187500,0.065186,0.058594,-1.017334
IMU,1162480816,6.812500,3.875000,0.500000,0.064697,0.058838,-1.018555
IMU,1162485818,7.250000,4.687500,1.250000,0.062744,0.059082,-1.018311
IMU,1162489834,7.375000,3.937500,0.250000,0.063721,0.059570,-1.018311
IMU,1162494854,7.562500,4.312500,0.375000,0.065430,0.057861,-1.019287
IMU,1162498843,6.687500,3.750000,0.875000,0.066162,0.056396,-1.018311
IMU,1162503843,6.437500,3.375000,0.062500,0.065430,0.056641,-1.016846
IMU,1162507824,7.562500,4.062500,0.562500,0.065430,0.056885,-1.019287
IMU,1162512818,7.187500,4.187500,0.062500,0.066162,0.055664,-1.018799
IMU,1162517817,7.250000,4.062500,-0.250000,0.066406,0.056396,-1.018311
IMU,1162521818,7.187500,3.562500,-0.312500,0.066895,0.057617,-1.018555
IMU,1162526814,7.562500,3.187500,-0.375000,0.066162,0.057373,-1.019287
IMU,1162530815,7.312500,3.625000,0.187500,0.064453,0.057861,-1.020508
IMU,1162535818,7.500000,4.125000,1.250000,0.065186,0.058350,-1.017090
IMU,1162539814,7.687500,4.687500,1.312500,0.065918,0.059814,-1.017090
IMU,1162544815,7.312500,4.000000,0.312500,0.065430,0.060547,-1.017334
IMU,1162549818,6.812500,3.500000,1.250000,0.066650,0.061768,-1.016602
IMU,1162553815,6.812500,3.625000,0.812500,0.066650,0.062988,-1.018311
IMU,1162558817,7.250000,4.875000,0.437500,0.065674,0.062500,-1.018066
IMU,1162562816,7.562500,4.812500,0.062500,0.064697,0.061523,-1.017090
IMU,1162567815,7.625000,4.125000,0.687500,0.066162,0.061279,-1.018066
IMU,1162571818,6.875000,4.250000,0.250000,0.067139,0.061279,-1.019287
IMU,1162576849,6.875000,3.937500,0.062500,0.066895,0.061035,-1.018799
IMU,1162580855,6.625000,3.687500,-0.187500,0.067627,0.061279,-1.018066
IMU,1162585825,6.500000,4.000000,-0.562500,0.068848,0.061035,-1.017578
IMU,1162590815,6.312500,4.625000,0.062500,0.069092,0.061035,-1.019043
IMU,1162594817,6.812500,4.000000,0.312500,0.067383,0.061523,-1.016846
IMU,1162599815,7.000000,3.812500,-0.187500,0.067139,0.062744,-1.018555
IMU,1162603815,7.000000,3.875000,0.187500,0.067627,0.060547,-1.020264
IMU,1162608817,7.687500,4.375000,0.750000,0.066895,0.062500,-1.018555
IMU,1162612816,7.562500,3.875000,-0.062500,0.066162,0.062012,-1.019287
IMU,1162617817,6.937500,3.875000,0.250000,0.065918,0.061768,-1.019531
IMU,1162622817,6.187500,3.312500,0.125000,0.068359,0.061523,-1.017334
IMU,1162626818,7.250000,2.937500,0.312500,0.068359,0.060791,-1.017578
IMU,1162631817,7.312500,3.562500,1.375000,0.066650,0.059814,-1.018799
IMU,1162635815,7.187500,4.312500,1.250000,0.066406,0.059326,-1.019043
IMU,1162640816,7.187500,4.437500,0.500000,0.067383,0.058105,-1.018555
